ORF_ID	FC_U	FC_T	transcript_id	gene_id
ENST00000523908.5_157858967_157859092_126	19.269987120673	-12.604409134175501	ENST00000523908	ENSG00000113282
ENST00000523908.5_157859064_157859135_72	18.136468061503	-12.604409134175501	ENST00000523908	ENSG00000113282
ENST00000524266.1_27833100_27837692_75	17.819108699713	-9.76742544915751	ENST00000524266	ENSG00000168078
ENST00000524354.5_38787570_38788712_183	17.8786609605495	-10.3901709033041	ENST00000524354	ENSG00000147526
ENST00000524590.5_123061243_123061984_159	10.969245990209501	-12.203371865713802	ENST00000524590	ENSG00000109971
ENST00000525681.5_10806862_10807311_81	26.3300409472935	-26.682989486413003	ENST00000525681	ENSG00000110321
ENST00000526028.1_125899364_125899534_171	10.7828494975049	-10.3552949835256	ENST00000526028	ENSG00000198331
ENST00000526104.5_207521_207658_138	16.212402354121497	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526104.5_207547_207717_171	16.351251784535197	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526104.5_207680_207751_72	13.508513466280698	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526104.5_207771_207947_177	13.604591166769302	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526104.5_207796_207993_198	13.5866233621701	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526104.5_208098_208547_450	15.465509651508802	-11.037295985497101	ENST00000526104	ENSG00000177963
ENST00000526148.5_10806862_10807311_81	26.3300409472935	-26.682989486413003	ENST00000526148	ENSG00000110321
ENST00000526266.5_104286117_104287108_105	12.108816482075902	-11.452257744152801	ENST00000526266	ENSG00000198431
ENST00000526266.5_104287104_104288999_75	11.6901830205531	-11.452257744152801	ENST00000526266	ENSG00000198431
ENST00000526343.5_102110480_102110797_318	17.435953673426003	-10.9230204273525	ENST00000526343	ENSG00000137693
ENST00000526491.5_155051316_155051462_147	12.254495439914901	-11.8119258909694	ENST00000526491	ENSG00000143537
ENST00000526491.5_155051353_155052677_120	12.152577431073599	-11.8119258909694	ENST00000526491	ENSG00000143537
ENST00000527034.5_44218284_44220849_123	16.4144878872316	-11.720481308373401	ENST00000527034	ENSG00000108312
ENST00000527078.5_144358627_144358869_243	17.091944672357098	-10.9567313511479	ENST00000527078	ENSG00000185803
ENST00000527078.5_144358833_144359184_69	12.4060150683382	-10.9567313511479	ENST00000527078	ENSG00000185803
ENST00000527432.5_73058564_73069905_195	21.2409460758326	-12.907461371329699	ENST00000527432	ENSG00000119707
ENST00000527432.5_73058670_73071636_114	14.325712863982101	-12.907461371329699	ENST00000527432	ENSG00000119707
ENST00000527733.5_11841976_11842116_141	16.118253389943	-11.660862464488803	ENST00000527733	ENSG00000170242
ENST00000527733.5_11842097_11880177_129	16.485725869488803	-11.660862464488803	ENST00000527733	ENSG00000170242
ENST00000527805.5_108222966_108223184_219	14.9080220516354	-10.774864597190799	ENST00000527805	ENSG00000149311
ENST00000527947.5_57351270_57354716_255	12.501088387281001	-11.603987032648302	ENST00000527947	ENSG00000101146
ENST00000527958.5_117144272_117152443_150	14.549227351527698	-11.5603990670381	ENST00000527958	ENSG00000168092
ENST00000527958.5_117144283_117152448_144	14.549227351527698	-11.5603990670381	ENST00000527958	ENSG00000168092
ENST00000528057.5_64359151_64359255_105	16.1843671079053	-10.0100582115612	ENST00000528057	ENSG00000162302
ENST00000528120.5_13463116_13463289_174	15.5221847233784	-8.816465133162948	ENST00000528120	ENSG00000148925
ENST00000528581.5_904830_910810_66	13.104098911328302	-11.766394178722699	ENST00000528581	ENSG00000177830
ENST00000528957.5_144792062_144792142_81	25.4857625665817	-15.000183733952198	ENST00000528957	ENSG00000161016
ENST00000529010.5_17276766_17282809_84	17.373890731747803	-11.1159503848718	ENST00000529010	ENSG00000070081
ENST00000529010.5_17276771_17282823_93	14.129526433081901	-11.1159503848718	ENST00000529010	ENSG00000070081
ENST00000529046.5_114738010_114738072_63	17.2812980930691	-11.4734404414724	ENST00000529046	ENSG00000009307
ENST00000529473.5_155051316_155051462_147	12.254495439914901	-11.8117660838348	ENST00000529473	ENSG00000143537
ENST00000529473.5_155051353_155052677_120	12.152577431073599	-11.8117660838348	ENST00000529473	ENSG00000143537
ENST00000529920.5_144792062_144792142_81	24.9189502515415	-14.400060053597802	ENST00000529920	ENSG00000161016
ENST00000530173.5_47522962_47545922_282	13.374228416643698	-13.220228822322	ENST00000530173	ENSG00000141279
ENST00000530173.5_47522973_47545909_258	13.374228416643698	-13.220228822322	ENST00000530173	ENSG00000141279
ENST00000530391.1_123061243_123061716_216	10.991311076661999	-12.203371865713802	ENST00000530391	ENSG00000109971
ENST00000530500.5_46617679_46645348_222	15.5092988581003	-9.27577138909875	ENST00000530500	ENSG00000175224
ENST00000530500.5_46617755_46645370_168	15.499627079505	-9.27577138909875	ENST00000530500	ENSG00000175224
ENST00000530611.1_24211805_24213461_78	13.230774933793	-11.981876681447401	ENST00000530611	ENSG00000254692
ENST00000530742.5_157817534_157859112_87	19.2344691052242	-12.567142579231	ENST00000530742	ENSG00000113282
ENST00000530756.1_66342185_66344691_159	16.161536599693	-9.75760305258701	ENST00000530756	ENSG00000174744
ENST00000531094.5_151442120_151459215_150	11.00495824083	-10.995310990243	ENST00000531094	ENSG00000143442
ENST00000531364.5_71447685_71448340_93	16.614864370862	-9.877580572516221	ENST00000531364	ENSG00000172893
ENST00000531427.5_108009288_108009359_72	15.8312599059491	-10.5922411332302	ENST00000531427	ENSG00000166266
ENST00000531551.5_11864411_11868034_87	12.501982939692098	-11.0685230165943	ENST00000531551	ENSG00000164733
ENST00000531689.5_104286995_104287108_114	23.619797509836197	-11.506739991147699	ENST00000531689	ENSG00000198431
ENST00000531689.5_104287104_104288999_75	11.757396233485599	-11.506739991147699	ENST00000531689	ENSG00000198431
ENST00000531689.5_104288945_104289468_99	23.5107477097836	-11.506739991147699	ENST00000531689	ENSG00000198431
ENST00000531689.5_104289493_104311320_81	11.947935952788901	-11.506739991147699	ENST00000531689	ENSG00000198431
ENST00000531691.5_104287104_104288999_75	12.4210289757508	-12.115615501229101	ENST00000531691	ENSG00000198431
ENST00000531691.5_104288945_104291067_171	24.107274515296602	-12.115615501229101	ENST00000531691	ENSG00000198431
ENST00000531859.5_908571_908654_84	11.1212418303974	-11.3779871194096	ENST00000531859	ENSG00000177830
ENST00000532182.5_123061243_123061928_147	10.969245990209501	-12.202991587142801	ENST00000532182	ENSG00000109971
ENST00000532636.5_123061243_123061716_129	13.553232092056	-14.623227675228	ENST00000532636	ENSG00000109971
ENST00000532887.5_144358627_144358869_243	17.091944672357098	-10.9567313511479	ENST00000532887	ENSG00000185803
ENST00000532887.5_144358833_144358901_69	12.366039958814499	-10.9567313511479	ENST00000532887	ENSG00000185803
ENST00000532887.5_144358882_144358944_63	16.1084565237038	-10.9567313511479	ENST00000532887	ENSG00000185803
ENST00000533248.5_76446907_76453354_243	17.2875735387027	-10.0509721987761	ENST00000533248	ENSG00000158636
ENST00000533397.5_144792062_144792142_81	25.3493988111684	-14.9129353394244	ENST00000533397	ENSG00000161016
ENST00000533403.5_33711446_33736404_270	25.1612274233324	-25.9212532662143	ENST00000533403	ENSG00000085063
ENST00000533403.5_33717468_33722458_84	25.012501740401696	-25.9212532662143	ENST00000533403	ENSG00000085063
ENST00000533540.5_123061299_123062122_90	12.9033654393769	-14.4088004929702	ENST00000533540	ENSG00000109971
ENST00000533632.5_119018561_119018728_168	16.6525361444443	-11.295558467483199	ENST00000533632	ENSG00000196655
ENST00000533632.5_119018761_119018820_60	17.485884358082302	-11.295558467483199	ENST00000533632	ENSG00000196655
ENST00000534220.1_150235813_150235965_153	18.2915901872875	-10.81008090783	ENST00000534220	ENSG00000143401
ENST00000534548.6_134220667_134223934_132	12.0914688832849	-12.000810848207399	ENST00000534548	ENSG00000151503
ENST00000534624.5_123061299_123062122_90	13.1211239724726	-14.623227675228	ENST00000534624	ENSG00000109971
ENST00000534725.5_144358627_144358869_243	15.9089343625145	-9.69834033910802	ENST00000534725	ENSG00000185803
ENST00000534951.5_120099053_120116759_438	10.492818876767801	-10.3727006349438	ENST00000534951	ENSG00000111737
ENST00000534951.5_120103884_120116715_234	10.772425035816	-10.3727006349438	ENST00000534951	ENSG00000111737
ENST00000535020.6_76074209_76084607_72	18.631221898779103	-13.0101525302017	ENST00000535020	ENSG00000187109
ENST00000535233.6_7091558_7092449_186	16.9708900801961	-11.033961690071301	ENST00000535233	ENSG00000159403
ENST00000535233.6_7091598_7092471_168	16.5860962493439	-11.033961690071301	ENST00000535233	ENSG00000159403
ENST00000535612.5_19033630_19033821_192	12.6993735322733	-10.4163990148564	ENST00000535612	ENSG00000105676
ENST00000535992.5_27970180_27970293_114	15.7706959597242	-11.0048503023403	ENST00000535992	ENSG00000087494
ENST00000536378.5_36993489_36993593_105	16.2386895209004	-9.94735082399459	ENST00000536378	ENSG00000076242
ENST00000536957.5_120226422_120226574_153	18.4739232921778	-13.2094094877633	ENST00000536957	ENSG00000089159
ENST00000536957.5_120226713_120226829_117	13.8341321834501	-13.2094094877633	ENST00000536957	ENSG00000089159
ENST00000537169.1_101624857_101624934_78	15.608531711366599	-10.262306947411801	ENST00000537169	ENSG00000102401
ENST00000537169.1_101624897_101624998_102	15.4272642497368	-10.262306947411801	ENST00000537169	ENSG00000102401
ENST00000537217.5_72035965_72080394_156	17.3442597746183	-11.321828470564402	ENST00000537217	ENSG00000137497
ENST00000537230.2_56913876_56914022_147	11.546261994024198	-11.210360882141199	ENST00000537230	ENSG00000121060
ENST00000537230.2_56913880_56914011_132	11.505911052810001	-11.210360882141199	ENST00000537230	ENSG00000121060
ENST00000537274.5_102110480_102110797_318	17.578288576981798	-11.065940705737901	ENST00000537274	ENSG00000137693
ENST00000537638.6_57487736_57488107_261	13.3902276889222	-11.4354095512313	ENST00000537638	ENSG00000166986
ENST00000537927.5_27524225_27524338_114	15.8240722670331	-11.0647369599139	ENST00000537927	ENSG00000110841
ENST00000537927.5_27646133_27647793_81	16.6249340227361	-11.0647369599139	ENST00000537927	ENSG00000110841
ENST00000537981.5_63681503_63681631_129	18.012742969151198	-11.324481706872598	ENST00000537981	ENSG00000133318
ENST00000538132.1_34295520_34311498_93	11.3740809322068	-13.268138213887902	ENST00000538132	ENSG00000101444
ENST00000538384.5_10689883_10689987_105	16.0381852988344	-10.4134742830891	ENST00000538384	ENSG00000115761
ENST00000538577.5_44256841_44257550_189	17.897936881615202	-10.242549990538	ENST00000538577	ENSG00000157593
ENST00000539065.5_159712460_159729017_156	18.2637133058552	-11.5643072560471	ENST00000539065	ENSG00000136536
ENST00000539477.5_37007033_37012023_87	15.9356013331261	-9.94735082399459	ENST00000539477	ENSG00000076242
ENST00000539524.5_51840366_51840461_96	12.6603377376866	-12.7000388026247	ENST00000539524	ENSG00000078618
ENST00000539524.5_51840480_51878019_72	18.1471530502575	-12.7000388026247	ENST00000539524	ENSG00000078618
ENST00000539599.5_109477763_109483654_126	15.823397354578098	-9.9687793080661	ENST00000539599	ENSG00000151148
ENST00000540114.5_27524225_27524338_114	15.5695316609377	-10.8096630488477	ENST00000540114	ENSG00000110841
ENST00000540141.5_21501833_21506948_180	30.0	-8.58137057568582	ENST00000540141	ENSG00000111711
ENST00000540176.5_191014044_191014226_183	30.0	-24.238797916709103	ENST00000540176	ENSG00000115415
ENST00000540437.5_1323130_1324674_252	12.3623880180409	-11.440195273084301	ENST00000540437	ENSG00000127054
ENST00000540437.5_1323180_1324676_204	12.3623880180409	-11.440195273084301	ENST00000540437	ENSG00000127054
ENST00000541064.5_74484578_74493281_207	10.9495621005674	-11.288937380962802	ENST00000541064	ENSG00000119655
ENST00000541124.5_42833520_42834345_156	20.018027635954198	-11.1175872534294	ENST00000541124	ENSG00000131467
ENST00000541273.5_122224661_122226035_159	11.1532577833586	-10.141189249808	ENST00000541273	ENSG00000184047
ENST00000541273.5_122224668_122226021_138	11.2072651302617	-10.141189249808	ENST00000541273	ENSG00000184047
ENST00000541304.5_54397035_54399913_63	30.0	-12.4447185859923	ENST00000541304	ENSG00000100526
ENST00000541365.5_95790668_95799295_135	16.8375132903297	-9.87406229619718	ENST00000541365	ENSG00000166037
ENST00000541490.5_25995049_25995126_78	16.882455703389798	-11.277879612336699	ENST00000541490	ENSG00000123094
ENST00000541490.5_25995068_26055287_72	18.073932852694	-11.277879612336699	ENST00000541490	ENSG00000123094
ENST00000541492.1_24270950_24302232_72	15.150847312876598	-10.4336169985701	ENST00000541492	ENSG00000100014
ENST00000541717.4_36572867_36581682_180	-30.0	23.053284472406997	ENST00000541717	ENSG00000165304
ENST00000541959.5_48940083_48941577_276	23.3593704079389	-11.578378681066	ENST00000541959	ENSG00000134287
ENST00000541959.5_48957325_48957441_117	16.9464038263461	-11.578378681066	ENST00000541959	ENSG00000134287
ENST00000542113.1_119603552_119605869_147	15.9651542375927	-10.2467287823668	ENST00000542113	ENSG00000186416
ENST00000542285.5_7091558_7092449_186	17.0527788896926	-11.157002252657001	ENST00000542285	ENSG00000159403
ENST00000542285.5_7091598_7092555_252	16.6680050924963	-11.157002252657001	ENST00000542285	ENSG00000159403
ENST00000542344.5_76067410_76084579_114	19.0446562412149	-12.780943983058	ENST00000542344	ENSG00000187109
ENST00000542575.6_46787990_46788067_78	18.187973150625	-11.2704514443363	ENST00000542575	ENSG00000105281
ENST00000542629.5_27524225_27524338_114	16.138942036545302	-11.400579709296599	ENST00000542629	ENSG00000110841
ENST00000542865.5_25995049_25995126_78	16.882455703389798	-11.277879612336699	ENST00000542865	ENSG00000123094
ENST00000542865.5_25995068_26055287_72	18.073932852694	-11.277879612336699	ENST00000542865	ENSG00000123094
ENST00000542921.5_63268790_63268975_186	13.1939054733269	-13.3521812989588	ENST00000542921	ENSG00000171988
ENST00000542921.5_63268978_63269040_63	17.7238470907314	-13.3521812989588	ENST00000542921	ENSG00000171988
ENST00000542963.1_27970180_27970269_90	15.703613922758601	-10.9406498273397	ENST00000542963	ENSG00000087494
ENST00000543095.6_31403019_31420581_141	15.276753204751301	-10.853456161967301	ENST00000543095	ENSG00000129493
ENST00000543117.5_27739545_27748607_96	12.6224227749386	-12.747363970618999	ENST00000543117	ENSG00000106052
ENST00000543302.6_13726669_13731546_132	19.3347304794844	-11.3333086765853	ENST00000543302	ENSG00000101654
ENST00000543302.6_13731498_13731581_84	14.192837572184802	-11.3333086765853	ENST00000543302	ENSG00000101654
ENST00000543789.6_54396981_54399913_117	30.0	-25.0872877130904	ENST00000543789	ENSG00000100526
ENST00000543879.6_34964283_34969638_108	17.6046213138102	-10.744994883054199	ENST00000543879	ENSG00000021776
ENST00000543879.6_34969547_34969684_138	16.2253129017242	-10.744994883054199	ENST00000543879	ENSG00000021776
ENST00000543937.5_72029271_72049465_141	16.6082356414099	-10.036970886260901	ENST00000543937	ENSG00000137497
ENST00000543937.5_72049426_72080540_267	16.0355383420315	-10.036970886260901	ENST00000543937	ENSG00000137497
ENST00000544028.5_51878612_51878776_165	12.6737345364698	-12.679833160898099	ENST00000544028	ENSG00000078618
ENST00000544028.5_51878619_51878858_240	12.7136768496475	-12.679833160898099	ENST00000544028	ENSG00000078618
ENST00000544052.6_30622327_30630487_84	12.1972102473942	-11.0612997145606	ENST00000544052	ENSG00000092108
ENST00000544301.5_17228503_17229754_501	-11.9393005143449	-2.25100739350956	ENST00000544301	ENSG00000026025
ENST00000544396.5_126423583_126472295_285	17.3416564575247	-9.09586080351838	ENST00000544396	ENSG00000155324
ENST00000544404.5_220089716_220089811_96	16.6499824165995	-10.0888388371999	ENST00000544404	ENSG00000162813
ENST00000544778.6_67825538_67825891_354	17.3763845836212	-11.999224417598601	ENST00000544778	ENSG00000171634
ENST00000544803.5_175993186_176002290_258	18.0143778918298	-10.5039331143466	ENST00000544803	ENSG00000144320
ENST00000544803.5_175995591_176002241_138	17.352273215945598	-10.5039331143466	ENST00000544803	ENSG00000144320
ENST00000545182.6_113358566_113358649_84	12.3205086425904	-11.038295207994402	ENST00000545182	ENSG00000151176
ENST00000545182.6_113358576_113358842_267	16.7130094134759	-11.038295207994402	ENST00000545182	ENSG00000151176
ENST00000545234.5_27970180_27972644_303	17.5620772744725	-11.024982170626302	ENST00000545234	ENSG00000087494
ENST00000545377.5_73626191_73684858_150	16.1022189859717	-11.04400618826	ENST00000545377	ENSG00000214944
ENST00000545578.5_1321003_1324676_294	19.802060995953102	-11.3707945921361	ENST00000545578	ENSG00000127054
ENST00000547018.5_45961774_45964139_117	11.517669098792	-11.566202158937099	ENST00000547018	ENSG00000139218
ENST00000547905.5_50016681_50018563_87	12.848030171515699	-11.969478834807198	ENST00000547905	ENSG00000161800
ENST00000549162.5_45933222_45934451_126	18.4006241906377	-11.985701390645401	ENST00000549162	ENSG00000139218
ENST00000549259.5_56724460_56724914_153	12.5914632223333	-12.8388377183476	ENST00000549259	ENSG00000196531
ENST00000549863.5_53452300_53454813_165	-22.913946450216603	-1.24882227600726	ENST00000549863	ENSG00000197111
ENST00000549863.5_53452301_53454817_168	-23.013201833219398	-1.24882227600726	ENST00000549863	ENSG00000197111
ENST00000550171.5_54325139_54340590_87	-10.829912337832	11.260560515018101	ENST00000550171	ENSG00000111481
ENST00000551092.5_101405934_101407731_138	30.0	-10.4274268821131	ENST00000551092	ENSG00000120805
ENST00000551150.5_120200854_120201036_183	22.8935115032032	-24.003196350215998	ENST00000551150	ENSG00000089157
ENST00000551524.5_76067410_76067472_63	22.642585822606698	-24.1650450941777	ENST00000551524	ENSG00000187109
ENST00000551671.5_101405934_101407731_138	30.0	-11.6975794372741	ENST00000551671	ENSG00000120805
ENST00000551828.5_101405934_101407433_204	12.6161789568519	-11.656618382309599	ENST00000551828	ENSG00000120805
ENST00000552055.5_56724460_56725011_114	19.3310116374347	-12.748781437290198	ENST00000552055	ENSG00000196531
ENST00000552231.5_70243289_70278188_249	16.8247942703135	-10.0802068573102	ENST00000552231	ENSG00000111596
ENST00000552342.5_76074209_76084619_84	18.737879059854	-13.019794416083199	ENST00000552342	ENSG00000187109
ENST00000552421.5_74763441_74763572_132	17.105458139044302	-10.9538398604057	ENST00000552421	ENSG00000119596
ENST00000552462.1_53268388_53268822_87	16.558524901434602	-10.418457743901198	ENST00000552462	ENSG00000135476
ENST00000552540.5_56725021_56725179_159	17.6140425368739	-12.9076697646778	ENST00000552540	ENSG00000196531
ENST00000553376.5_55966831_55966986_156	12.1520377872086	-10.617676519028802	ENST00000553376	ENSG00000123374
ENST00000553490.5_74486419_74493294_120	11.7329642006755	-11.6923661915045	ENST00000553490	ENSG00000119655
ENST00000553612.5_81220621_81220890_270	17.063350261969	-11.225094891491	ENST00000553612	ENSG00000165417
ENST00000553700.5_31205864_31207419_123	12.5280748756758	-12.797889099397302	ENST00000553700	ENSG00000092148
ENST00000553700.5_31205881_31207802_489	12.583634702343499	-12.797889099397302	ENST00000553700	ENSG00000092148
ENST00000554019.5_52695556_52695882_327	30.0	-25.489032612918702	ENST00000554019	ENSG00000197930
ENST00000554019.5_52695638_52695877_240	26.2818641805053	-25.489032612918702	ENST00000554019	ENSG00000197930
ENST00000554236.5_67359679_67359783_105	30.0	-23.749503232421198	ENST00000554236	ENSG00000100554
ENST00000554271.5_59484598_59484861_264	24.463583585094103	-24.8382991130201	ENST00000554271	ENSG00000050130
ENST00000554390.5_91509951_91510106_156	15.7135819369142	-10.362109943157	ENST00000554390	ENSG00000100796
ENST00000554684.5_91509951_91510106_156	15.848370768213199	-10.4772750839079	ENST00000554684	ENSG00000100796
ENST00000554869.5_49598921_49599034_114	17.5219839339098	-9.64921965574291	ENST00000554869	ENSG00000165501
ENST00000555498.5_55601761_55601838_78	18.579396243126602	-11.893545919458498	ENST00000555498	ENSG00000126777
ENST00000555498.5_55601828_55607367_75	16.4939796713636	-11.893545919458498	ENST00000555498	ENSG00000126777
ENST00000555531.1_14517918_14520334_147	23.737531716338395	-24.374458217458802	ENST00000555531	ENSG00000256206
ENST00000555592.1_74486419_74493294_120	11.3053669663808	-11.339985213469602	ENST00000555592	ENSG00000119655
ENST00000555619.5_74486419_74493294_120	11.6288865745245	-11.5963042834869	ENST00000555619	ENSG00000119655
ENST00000555761.5_77755082_77761146_72	-21.0107513915158	23.3616970788238	ENST00000555761	ENSG00000100603
ENST00000555818.5_71529343_71587632_90	19.054550428032	-11.9107732761625	ENST00000555818	ENSG00000197555
ENST00000555818.5_71587578_71587655_78	18.279349058256603	-11.9107732761625	ENST00000555818	ENSG00000197555
ENST00000555846.1_55027257_55027346_90	10.7261085778829	-9.97750726537141	ENST00000555846	ENSG00000180008
ENST00000555846.1_55027288_55027410_123	11.4198625684377	-9.97750726537141	ENST00000555846	ENSG00000180008
ENST00000556007.6_58411915_58424079_129	18.4121028548983	-9.956808422024721	ENST00000556007	ENSG00000100575
ENST00000556007.6_58411967_58424089_87	18.2373987852493	-9.956808422024721	ENST00000556007	ENSG00000100575
ENST00000556007.6_58411971_58427063_99	18.551412870274998	-9.956808422024721	ENST00000556007	ENSG00000100575
ENST00000556039.5_52695556_52695882_327	30.0	-25.489032612918702	ENST00000556039	ENSG00000197930
ENST00000556102.6_54397011_54399913_87	30.0	-12.7357269805099	ENST00000556102	ENSG00000100526
ENST00000556224.5_31205864_31207137_216	11.150764425830701	-11.5235963477671	ENST00000556224	ENSG00000092148
ENST00000556224.5_31205881_31207214_276	11.105936527390599	-11.5235963477671	ENST00000556224	ENSG00000092148
ENST00000556224.5_31207275_31207466_192	16.2409160750376	-11.5235963477671	ENST00000556224	ENSG00000092148
ENST00000556945.5_88563094_88563658_84	17.9655336619621	-11.333974398566198	ENST00000556945	ENSG00000100722
ENST00000557269.5_57229779_57231739_60	16.3648403123282	-9.0801956952179	ENST00000557269	ENSG00000182199
ENST00000557297.5_100369087_100369194_108	11.11439151471	-10.281331417398901	ENST00000557297	ENSG00000140105
ENST00000557442.5_21263326_21269394_108	18.724466396019302	-11.4911645276317	ENST00000557442	ENSG00000092199
ENST00000557442.5_21269298_21269411_114	18.1178595050416	-11.4911645276317	ENST00000557442	ENSG00000092199
ENST00000557510.5_74486419_74493294_120	11.721412377604	-11.7006660925776	ENST00000557510	ENSG00000119655
ENST00000557604.1_52787843_52791662_264	12.0776258706935	-11.3767642724	ENST00000557604	ENSG00000100522
ENST00000557607.5_88563094_88563658_84	17.420546720141598	-10.7888286890349	ENST00000557607	ENSG00000100722
ENST00000557607.5_88563134_88571097_93	13.0424439708574	-10.7888286890349	ENST00000557607	ENSG00000100722
ENST00000557607.5_88572051_88572609_207	10.5685367349592	-10.7888286890349	ENST00000557607	ENSG00000100722
ENST00000558311.5_78295686_78299582_129	18.3435457213235	-10.8127949211967	ENST00000558311	ENSG00000140395
ENST00000558311.5_78295751_78299584_66	17.5413407821908	-10.8127949211967	ENST00000558311	ENSG00000140395
ENST00000558585.5_69423159_69423224_66	13.309090969937198	-11.5025746264802	ENST00000558585	ENSG00000137807
ENST00000558998.5_60361039_60364478_66	12.571538268638198	-12.979708398992901	ENST00000558998	ENSG00000182718
ENST00000559416.5_48331136_48332289_78	18.9716056656777	-11.2634667016761	ENST00000559416	ENSG00000128951
ENST00000559624.5_39934161_39939529_204	16.2121181915378	-9.768099556287789	ENST00000559624	ENSG00000128829
ENST00000559624.5_39934165_39939518_189	16.2121181915378	-9.768099556287789	ENST00000559624	ENSG00000128829
ENST00000559935.5_48331037_48332289_177	18.2854479030821	-10.6799842699095	ENST00000559935	ENSG00000128951
ENST00000560955.5_50648805_50686720_390	17.288026805955802	-9.72493645908704	ENST00000560955	ENSG00000092439
ENST00000560955.5_50686695_50686754_60	16.2333123321805	-9.72493645908704	ENST00000560955	ENSG00000092439
ENST00000561029.1_73258442_73258708_267	11.147638349437498	-11.187311113872099	ENST00000561029	ENSG00000132466
ENST00000561421.5_80153003_80159856_345	16.8746290894678	-9.75516663354215	ENST00000561421	ENSG00000103876
ENST00000561482.5_29790723_29790875_153	12.422288965062199	-10.979823356157999	ENST00000561482	ENSG00000079616
ENST00000561482.5_29790736_29790834_99	12.940351015191	-10.979823356157999	ENST00000561482	ENSG00000079616
ENST00000561482.5_29790746_29791075_330	12.322295954967402	-10.979823356157999	ENST00000561482	ENSG00000079616
ENST00000561482.5_29796962_29797042_81	16.2772478000488	-10.979823356157999	ENST00000561482	ENSG00000079616
ENST00000561553.5_21953414_21957266_75	12.917302199703501	-11.893843631157901	ENST00000561553	ENSG00000140740
ENST00000562935.5_18789034_18790323_99	21.6075209078086	-23.879803613659302	ENST00000562935	ENSG00000134419
ENST00000563273.5_27257536_27268728_69	16.5189141260386	-9.6821995328992	ENST00000563273	ENSG00000169189
ENST00000563273.5_27257540_27268723_60	16.5189141260386	-9.6821995328992	ENST00000563273	ENSG00000169189
ENST00000563898.5_21953414_21957266_75	12.6964347648012	-11.705897204386302	ENST00000563898	ENSG00000140740
ENST00000563900.5_27257536_27258151_114	16.2880057933041	-9.36175435158949	ENST00000563900	ENSG00000169189
ENST00000563900.5_27257540_27258131_90	16.2880057933041	-9.36175435158949	ENST00000563900	ENSG00000169189
ENST00000564095.5_21953414_21957266_75	11.248697490594699	-10.3442803999068	ENST00000564095	ENSG00000140740
ENST00000565009.5_71789418_71808886_189	16.1357207615304	-9.16433291970065	ENST00000565009	ENSG00000166747
ENST00000565130.5_74458840_74461111_132	16.00759420661	-9.65151612654643	ENST00000565130	ENSG00000138629
ENST00000565464.5_21953414_21957266_75	11.2640896738014	-10.3598528105135	ENST00000565464	ENSG00000140740
ENST00000565627.5_66508822_66515529_75	16.5758983817968	-10.0418739766766	ENST00000565627	ENSG00000174442
ENST00000565973.5_89088459_89088536_78	16.1078746979651	-11.1173375399479	ENST00000565973	ENSG00000140526
ENST00000566215.5_25407176_25409142_255	30.0	-23.905609952150197	ENST00000566215	ENSG00000114062
ENST00000567188.5_58599330_58599395_66	13.0867053799686	-12.4031763331122	ENST00000567188	ENSG00000125107
ENST00000567188.5_58599442_58629801_144	18.885641111735197	-12.4031763331122	ENST00000567188	ENSG00000125107
ENST00000567239.5_69566093_69566338_246	16.4564384755017	-11.2163240397211	ENST00000567239	ENSG00000102908
ENST00000567518.5_57440956_57447388_75	15.5977273086797	-9.63355392596907	ENST00000567518	ENSG00000005194
ENST00000568445.1_81007268_81011979_60	21.0666485111045	-8.845753646092401	ENST00000568445	ENSG00000166451
ENST00000569240.5_58599330_58599395_66	13.2001342809309	-12.496294552718402	ENST00000569240	ENSG00000125107
ENST00000569240.5_58599442_58629801_144	18.999206892874	-12.496294552718402	ENST00000569240	ENSG00000125107
ENST00000569382.2_29796962_29797042_81	16.3028818151429	-11.000770736050502	ENST00000569382	ENSG00000079616
ENST00000572105.6_81512073_81512771_237	24.400538079068102	-26.689666189621896	ENST00000572105	ENSG00000184009
ENST00000575071.5_7857493_7857552_60	18.3012156150234	-11.277772292502	ENST00000575071	ENSG00000183011
ENST00000575771.5_7857493_7857648_156	18.3111708479477	-11.2496888912886	ENST00000575771	ENSG00000183011
ENST00000579175.5_47971136_47973548_93	15.3656480944856	-9.30157027260684	ENST00000579175	ENSG00000108465
ENST00000579708.5_63827177_63827498_111	12.715291367913899	-12.0671536885203	ENST00000579708	ENSG00000087191
ENST00000579708.5_63827178_63827478_90	19.042979224270198	-12.0671536885203	ENST00000579708	ENSG00000087191
ENST00000579953.5_67218651_67239464_204	16.4414036200822	-10.6105598132404	ENST00000579953	ENSG00000198265
ENST00000580168.5_67218651_67239464_204	17.131185941226	-11.1817069117942	ENST00000580168	ENSG00000198265
ENST00000580864.5_63827462_63827719_99	15.0724155787782	-13.050088891793301	ENST00000580864	ENSG00000087191
ENST00000580864.5_63827685_63827831_147	13.742410078417699	-13.050088891793301	ENST00000580864	ENSG00000087191
